slno,order_id,payment_sequential,payment_type,payment_installments,payment_value
2431,CA-2017-151071,1,credit_card,2,129.45
2432,CA-2014-134572,1,credit_card,3,107.94
2433,CA-2017-143217,1,credit_card,2,120.59
2434,US-2017-133312,1,credit_card,1,167.52
2435,US-2015-137533,1,credit_card,10,179.34
2436,CA-2016-155138,1,credit_card,4,302.64
2437,CA-2016-108350,1,credit_card,1,112.92
2438,CA-2015-144302,1,credit_card,8,161.72
2439,CA-2015-109001,1,credit_card,7,351.33
2440,CA-2017-132738,1,credit_card,4,146.45
2441,CA-2017-156720,1,credit_card,4,641.18
2442,CA-2015-119102,1,credit_card,4,163.81
2443,US-2014-140452,1,credit_card,3,156.19
2444,CA-2015-141936,1,credit_card,10,617.69
2445,CA-2014-158442,1,credit_card,4,188.65
2446,CA-2015-167374,1,credit_card,4,161.77
2447,CA-2014-116568,1,credit_card,10,223.88
2448,CA-2015-147102,1,credit_card,8,254.84
2449,CA-2017-132213,1,credit_card,2,191.46
2450,CA-2014-138450,1,credit_card,2,150.09
2451,CA-2015-153073,1,credit_card,1,101.73
2452,CA-2016-147970,1,credit_card,8,208.23
2453,CA-2016-150658,1,credit_card,3,166.6
2454,CA-2017-125640,1,credit_card,10,604.5
2455,CA-2015-127173,1,credit_card,10,412.16
2456,CA-2014-149538,1,credit_card,4,212.18
2457,CA-2014-160766,1,credit_card,4,144
2458,CA-2017-146626,1,credit_card,5,216.15
2459,CA-2015-123330,1,credit_card,5,118.75
2460,CA-2017-155607,1,credit_card,2,138.56
2461,CA-2016-151323,1,credit_card,4,108.2
2462,CA-2015-146696,1,credit_card,10,148.92
2463,CA-2016-128972,1,credit_card,2,129.91
2464,CA-2017-128335,1,credit_card,2,170.75
2465,CA-2015-154886,1,credit_card,1,186.92
2466,CA-2016-111213,1,credit_card,6,340.13
2467,CA-2017-161333,1,credit_card,1,139.02
2468,CA-2017-128734,1,credit_card,3,408.79
2469,CA-2014-141796,1,credit_card,4,231.99
2470,CA-2017-125101,1,credit_card,2,111.76
2471,CA-2017-169929,1,credit_card,3,100.23
2472,US-2014-121566,1,credit_card,6,296.71
2473,US-2015-124219,1,credit_card,1,210.61
2474,CA-2017-163006,1,credit_card,3,140.44
2475,CA-2015-156146,1,credit_card,10,1589.57
2476,CA-2014-111192,1,credit_card,1,175.53
2477,CA-2016-115378,1,credit_card,3,172.97
2478,CA-2015-161627,1,credit_card,10,115.66
2479,CA-2014-121006,1,credit_card,4,158.74
2480,CA-2016-122903,1,credit_card,1,223.26
2481,CA-2015-107741,1,credit_card,2,732.68
2482,CA-2017-106432,1,credit_card,4,102.84
2483,CA-2016-148908,1,credit_card,1,143.82
2484,CA-2016-123015,1,credit_card,6,1202.64
2485,US-2015-120502,1,credit_card,4,218.93
2486,CA-2017-108749,1,credit_card,1,109.72
2487,CA-2017-163335,1,credit_card,4,236.12
2488,CA-2015-134719,1,credit_card,1,134.1
2489,US-2015-154389,1,credit_card,2,227.48
2490,CA-2015-115567,1,credit_card,10,193.5
2491,US-2017-136679,1,credit_card,2,132.08
2492,US-2017-141943,1,credit_card,5,128.84
2493,CA-2014-101560,1,credit_card,10,2751.24
2494,CA-2014-159709,1,credit_card,7,253.87
2495,CA-2016-103982,1,credit_card,1,116.94
2496,CA-2015-142454,1,credit_card,2,113.6
2497,CA-2015-102015,1,credit_card,1,145.95
2498,CA-2015-156755,1,credit_card,2,160.51
2499,CA-2015-130876,1,credit_card,10,217.64
2500,CA-2016-145898,1,credit_card,6,137.28
2501,US-2017-159562,1,credit_card,2,132.33
2502,CA-2017-134635,1,credit_card,4,191.88
2503,CA-2017-167080,1,credit_card,1,125.18
2504,CA-2017-145653,1,credit_card,4,137.74
2505,CA-2014-140487,1,credit_card,4,150.75
2506,CA-2017-117401,1,credit_card,5,364.82
2507,US-2017-109582,1,credit_card,7,455.82
2508,CA-2016-119865,1,credit_card,5,120.09
2509,US-2014-147648,1,credit_card,3,115.05
2510,CA-2017-124436,1,credit_card,8,154.47
2511,CA-2014-115084,1,credit_card,3,218.11
2512,CA-2017-131037,1,credit_card,2,868.12
2513,CA-2016-111143,1,credit_card,7,138.39
2514,CA-2014-166744,1,credit_card,4,112.71
2515,CA-2016-116561,1,credit_card,6,417.46
2516,CA-2016-110730,1,credit_card,8,298.48
2517,CA-2017-146367,1,credit_card,10,858.65
2518,CA-2016-149454,1,credit_card,5,158.28
2519,CA-2016-156265,1,credit_card,3,407.58
2520,US-2015-168914,1,credit_card,4,199
2521,US-2017-110989,1,credit_card,4,223.97
2522,CA-2015-106215,1,credit_card,1,151.05
2523,US-2016-169369,1,credit_card,10,136.19
2524,CA-2015-132318,1,credit_card,6,320.44
2525,US-2014-131982,1,credit_card,2,109.5
2526,CA-2015-125185,1,credit_card,5,230.73
2527,CA-2016-130078,1,credit_card,1,117.79
2528,US-2017-114034,1,credit_card,4,329.42
2529,US-2017-115595,1,credit_card,5,259.91
2530,CA-2017-158722,1,credit_card,7,389.82
2531,CA-2014-105165,1,credit_card,3,124.28
2532,CA-2017-147452,1,credit_card,10,600.09
2533,US-2017-114657,1,credit_card,2,172.66
2534,CA-2017-144484,1,credit_card,1,204.07
2535,CA-2017-125913,1,credit_card,3,118.28
2536,US-2016-158309,1,credit_card,1,121.6
2537,CA-2015-162887,1,credit_card,3,245.95
2538,CA-2017-147333,1,credit_card,4,186.85
2539,CA-2014-113859,1,credit_card,2,234.39
2540,CA-2014-159681,1,credit_card,4,317.47
2541,US-2017-104094,1,credit_card,6,349.7
2542,CA-2017-152709,1,credit_card,1,382.3
2543,CA-2015-105158,1,credit_card,1,151.49
2544,CA-2014-133424,1,credit_card,10,252.08
2545,US-2017-136784,1,credit_card,2,142.27
2546,CA-2014-146283,1,credit_card,3,223.74
2547,CA-2017-151218,1,credit_card,1,123.46
2548,CA-2015-111073,1,credit_card,5,167.19
2549,CA-2017-144883,1,credit_card,5,267.97
2550,CA-2017-142174,1,credit_card,2,136.6
2551,CA-2017-108791,1,credit_card,6,574
2552,CA-2016-106656,1,credit_card,3,162.25
2553,CA-2016-113831,1,credit_card,8,215.14
2554,US-2014-139500,1,credit_card,10,101.14
2555,US-2014-166310,1,credit_card,3,102.53
2556,US-2016-168410,1,credit_card,5,102.37
2557,CA-2017-131254,1,credit_card,1,387.24
2558,CA-2016-123414,1,credit_card,6,148.2
2559,CA-2017-137876,1,credit_card,3,193.25
2560,CA-2016-154060,1,credit_card,7,171.49
2561,US-2017-162558,1,credit_card,3,205.99
2562,CA-2017-134439,1,credit_card,1,1137.11
2563,CA-2015-119508,1,credit_card,1,145.99
2564,CA-2015-152681,1,credit_card,2,143.21
2565,CA-2014-130813,1,credit_card,7,336.13
2566,CA-2015-120320,1,credit_card,4,213.53
2567,CA-2016-111941,1,credit_card,2,363.22
2568,CA-2016-123120,1,credit_card,3,112.09
2569,CA-2014-103331,1,credit_card,8,204.83
2570,CA-2015-169278,1,credit_card,1,222.69
2571,CA-2017-111577,1,credit_card,3,203.14
2572,CA-2015-146486,1,credit_card,2,314.21
2573,US-2014-168501,1,credit_card,4,160.75
2574,CA-2015-112053,1,credit_card,2,107.24
2575,CA-2017-108539,1,credit_card,4,198
2576,CA-2015-149811,1,credit_card,1,104.46
2577,US-2017-103814,1,credit_card,8,132.6
2578,CA-2016-123932,1,credit_card,3,240.08
2579,US-2016-101616,1,credit_card,8,124.21
2580,CA-2014-113768,1,credit_card,10,143.21
2581,CA-2016-138037,1,credit_card,1,142.51
2582,CA-2014-150490,1,credit_card,3,335.46
2583,US-2017-126060,1,,1,116.07
2584,CA-2017-100951,1,credit_card,1,150.89
2585,CA-2016-122017,1,credit_card,2,303.11
2586,CA-2014-123477,1,credit_card,8,554.32
2587,CA-2016-107790,1,credit_card,4,177.52
2588,CA-2017-158071,1,credit_card,2,314.66
2589,CA-2017-147403,1,credit_card,3,217.78
2590,US-2017-136721,1,credit_card,8,318
2591,CA-2015-118738,1,credit_card,5,137.66
2592,CA-2017-134152,1,credit_card,5,279.29
2593,CA-2014-125542,1,credit_card,10,226.22
2594,CA-2016-136021,1,credit_card,2,223.38
2595,CA-2016-149195,1,credit_card,1,105.28
2596,CA-2017-152786,1,credit_card,2,108.15
2597,CA-2017-164707,1,credit_card,6,328.32
2598,CA-2017-163874,1,credit_card,2,169.61
2599,US-2014-123183,1,credit_card,5,214.13
2600,CA-2014-104829,1,credit_card,3,177.03
2601,US-2016-147340,1,credit_card,1,145.01
2602,CA-2016-145492,1,credit_card,1,156.35
2603,CA-2016-163202,1,credit_card,1,545.6
2604,CA-2016-117681,1,credit_card,10,128.25
2605,CA-2017-132262,1,credit_card,2,115.36
2606,CA-2017-123043,1,credit_card,4,113.53
2607,US-2016-143280,1,credit_card,10,618.96
2608,CA-2017-108854,1,credit_card,5,312.25
2609,CA-2017-166856,1,credit_card,1,132.05
2610,CA-2016-153157,1,credit_card,1,231.26
2611,US-2017-125647,1,credit_card,5,220.86
2612,CA-2014-132542,1,credit_card,4,123.27
2613,CA-2015-110877,1,credit_card,4,117.57
2614,US-2016-151827,1,credit_card,5,318.4
2615,US-2016-163258,1,credit_card,2,177.59
2616,CA-2017-103009,1,credit_card,3,112.24
2617,US-2017-120649,1,credit_card,2,162.66
2618,CA-2016-153598,1,credit_card,3,221.64
2619,US-2016-108497,1,credit_card,1,180.32
2620,CA-2016-113096,1,credit_card,10,227.26
2621,CA-2014-136861,1,credit_card,3,167.29
2622,CA-2017-117422,1,credit_card,3,106.78
2623,CA-2017-129707,1,credit_card,10,400.44
2624,CA-2015-160171,1,credit_card,6,148.28
2625,CA-2014-103317,1,credit_card,8,675.01
2626,CA-2016-167115,1,credit_card,4,106.06
2627,US-2017-153633,1,credit_card,4,238.02
2628,CA-2017-155929,1,credit_card,7,157.79
2629,CA-2015-148712,1,credit_card,1,128.87
2630,CA-2016-128307,1,credit_card,10,466.89
2631,US-2016-127425,1,credit_card,2,123.18
2632,US-2014-119081,1,credit_card,12,670.3
2633,CA-2016-140613,1,credit_card,1,377.94
2634,US-2017-108700,1,credit_card,4,387
2635,CA-2017-160962,1,credit_card,1,106.16
2636,CA-2017-130631,1,,1,126.19
2637,CA-2017-116680,1,credit_card,3,190.04
2638,US-2014-107405,1,credit_card,1,788.23
2639,CA-2017-101574,1,credit_card,2,105.16
2640,CA-2016-122448,1,credit_card,6,685.69
2641,CA-2014-132451,1,credit_card,1,125
2642,CA-2016-158547,1,credit_card,4,256.03
2643,CA-2017-116946,1,credit_card,2,170.19
2644,CA-2017-121741,1,credit_card,8,213.56
2645,CA-2017-169691,1,credit_card,3,172.02
2646,CA-2016-121356,1,credit_card,7,352.38
2647,CA-2014-101770,1,credit_card,1,112.53
2648,CA-2017-105487,1,credit_card,3,116.16
2649,CA-2017-148999,1,credit_card,8,121.25
2650,CA-2014-107573,1,credit_card,4,152.31
2651,CA-2015-156608,1,credit_card,7,154.73
2652,CA-2017-134495,1,credit_card,2,117.17
2653,CA-2017-164098,1,credit_card,5,102.82
2654,CA-2014-105249,1,credit_card,10,171.06
2655,CA-2015-113523,1,credit_card,5,475.95
2656,CA-2017-117821,1,credit_card,1,112.55
2657,CA-2017-164378,1,credit_card,1,113.42
2658,US-2016-162026,1,credit_card,3,148.04
2659,CA-2016-150000,1,credit_card,4,389.12
2660,CA-2015-168529,1,credit_card,5,118.17
2661,US-2017-152569,1,credit_card,10,667.99
2662,US-2014-137680,1,credit_card,3,162.55
2663,CA-2015-103177,1,credit_card,15,407.88
2664,US-2016-138408,1,credit_card,8,180.1
2665,CA-2017-117667,1,credit_card,2,102.74
2666,CA-2016-110982,1,credit_card,6,171.27
2667,CA-2016-147123,1,credit_card,4,387.83
2668,CA-2017-154501,1,credit_card,6,174.58
2669,CA-2017-166933,1,credit_card,2,207.57
2670,CA-2015-142055,1,credit_card,10,692.22
2671,CA-2015-137106,1,credit_card,4,199.36
2672,CA-2017-136609,1,credit_card,3,101.14
2673,CA-2017-160885,1,credit_card,1,137.74
2674,US-2016-167472,1,,1,103.59
2675,CA-2015-120551,1,credit_card,4,168.2
2676,US-2017-150595,1,credit_card,4,312.61
2677,CA-2016-134936,1,credit_card,4,117.9
2678,CA-2017-102967,1,credit_card,10,217.09
2679,CA-2017-151008,1,credit_card,10,108.12
2680,CA-2014-159800,1,credit_card,9,182.15
2681,US-2014-159618,1,credit_card,6,445.45
2682,CA-2017-116113,1,credit_card,7,721.06
2683,CA-2015-125066,1,credit_card,3,126.48
2684,US-2015-114741,1,credit_card,3,119.25
2685,CA-2017-133263,1,credit_card,2,311.81
2686,CA-2017-157966,1,credit_card,4,104.27
2687,CA-2014-151162,1,credit_card,5,130.04
2688,CA-2016-136686,1,credit_card,1,543.29
2689,CA-2017-137498,1,credit_card,4,477.13
2690,CA-2017-163818,1,credit_card,5,168.2
2691,CA-2016-161158,1,credit_card,2,312.95
2692,CA-2014-116673,1,credit_card,2,196.52
2693,CA-2017-105333,1,credit_card,1,116.62
2694,CA-2015-149993,1,credit_card,10,756.49
2695,CA-2014-168158,2,,1,200
2696,CA-2016-115224,1,credit_card,7,213.33
2697,CA-2014-164742,1,credit_card,10,110.56
2698,US-2017-108014,1,credit_card,10,722.05
2699,CA-2017-160325,1,credit_card,4,115.45
2700,CA-2015-159779,1,credit_card,1,754.46
2701,CA-2017-151176,1,credit_card,5,262.12
2702,CA-2014-108903,1,,1,118.32
2703,CA-2016-117919,1,credit_card,10,225.22
2704,CA-2015-142475,1,credit_card,10,258.68
2705,CA-2016-134516,1,credit_card,1,139.07
2706,CA-2017-105193,1,credit_card,4,235.06
2707,CA-2015-168634,1,credit_card,6,182.94
2708,CA-2017-117198,1,credit_card,6,156.18
2709,CA-2015-145828,1,credit_card,6,260.36
2710,CA-2017-121027,1,credit_card,2,484.65
2711,CA-2016-147431,1,credit_card,1,144.12
2712,CA-2016-158001,1,credit_card,10,693.52
2713,CA-2017-125745,1,credit_card,1,161.72
2714,CA-2015-101154,1,credit_card,4,137.3
2715,US-2016-124163,1,credit_card,8,116.94
2716,CA-2016-121748,1,credit_card,1,106.51
2717,CA-2014-126683,2,,1,100
2718,CA-2017-148810,1,credit_card,3,229.63
2719,US-2016-146066,1,credit_card,8,1237.81
2720,CA-2014-127614,1,credit_card,2,138.41
2721,CA-2016-101742,1,credit_card,1,209.95
2722,CA-2015-134943,1,credit_card,2,192.69
2723,CA-2017-123022,1,credit_card,4,202.16
2724,CA-2017-113208,1,credit_card,1,205.18
2725,CA-2014-154893,1,credit_card,8,320.1
2726,CA-2014-147900,1,credit_card,6,139.06
2727,CA-2017-106355,1,credit_card,1,347.46
2728,CA-2016-127985,1,credit_card,6,323.07
2729,CA-2015-166604,1,credit_card,10,427.3
2730,CA-2017-120719,1,credit_card,9,373.98
2731,CA-2017-127117,1,credit_card,8,223.99
2732,CA-2015-104241,2,,1,100
2733,CA-2017-168179,1,credit_card,2,197.27
2734,CA-2017-142342,1,credit_card,5,119.41
2735,CA-2017-109099,1,credit_card,1,119.32
2736,US-2014-134187,1,credit_card,10,166.83
2737,CA-2016-145261,1,credit_card,3,270.78
2738,CA-2016-108875,1,credit_card,8,333.42
2739,CA-2016-141957,2,,1,128.44
2740,CA-2016-142405,1,credit_card,3,187.91
2741,CA-2015-141012,1,credit_card,6,143.92
2742,CA-2017-127922,1,credit_card,3,165.71
2743,CA-2016-146318,1,credit_card,10,155.77
2744,CA-2014-135993,1,credit_card,8,458.36
2745,CA-2014-126802,1,credit_card,4,528.22
2746,CA-2016-143924,1,credit_card,2,343.9
2747,CA-2016-141551,1,credit_card,1,107.78
2748,CA-2014-164315,1,credit_card,1,241.89
2749,CA-2015-131072,1,credit_card,5,1079.75
2750,CA-2014-131541,2,,1,218.01
2751,CA-2015-119550,1,credit_card,1,104.63
2752,US-2015-138093,1,credit_card,3,106.84
2753,CA-2016-126165,1,credit_card,2,258.67
2754,CA-2017-126123,1,credit_card,15,182.34
2755,CA-2016-143441,1,credit_card,2,221.88
2756,CA-2017-148320,1,credit_card,10,397.96
2757,CA-2016-125661,1,credit_card,4,115.44
2758,US-2014-123519,1,credit_card,8,196.9
2759,CA-2014-155593,1,credit_card,1,192.98
2760,CA-2017-136000,1,credit_card,1,122.41
2761,US-2015-160857,1,credit_card,6,127.9
2762,CA-2017-115805,1,credit_card,10,318.62
2763,US-2014-143707,2,credit_card,2,900
2764,CA-2017-116939,1,credit_card,1,1644.36
2765,CA-2015-124107,1,credit_card,1,108.31
2766,CA-2017-126550,1,credit_card,3,647.54
2767,CA-2015-138674,1,credit_card,8,199.07
2768,CA-2016-165820,1,credit_card,10,120.49
2769,CA-2014-103191,1,credit_card,10,394.77
2770,CA-2015-103933,1,credit_card,2,213.03
2771,CA-2015-110548,1,credit_card,3,111.25
2772,CA-2017-117324,1,credit_card,6,155.12
2773,CA-2017-143574,1,credit_card,2,205.02
2774,CA-2014-111773,1,credit_card,10,161.29
2775,CA-2014-148614,1,credit_card,3,123.79
2776,CA-2017-156139,1,credit_card,8,142.3
2777,US-2017-147886,1,credit_card,12,1124.79
2778,CA-2016-113733,1,credit_card,10,297.17
2779,CA-2017-104913,1,credit_card,10,235.92
2780,CA-2014-145800,1,credit_card,1,135.59
2781,CA-2016-125850,1,credit_card,6,118.7
2782,CA-2016-118514,1,credit_card,10,127.86
2783,CA-2015-150749,1,credit_card,10,669.71
2784,CA-2014-163748,1,credit_card,2,216.15
2785,CA-2015-119634,1,credit_card,1,162.24
2786,CA-2015-149300,1,credit_card,3,192.03
2787,US-2016-111528,1,,1,100.91
2788,CA-2017-158169,1,credit_card,2,129.79
2789,CA-2015-162047,1,credit_card,1,153.43
2790,CA-2015-117772,1,credit_card,1,113.11
2791,US-2014-126340,1,credit_card,8,568.51
2792,CA-2016-149685,1,credit_card,10,112.3
2793,CA-2017-126396,1,credit_card,2,245
2794,CA-2015-154900,1,credit_card,2,126.54
2795,CA-2015-103835,1,credit_card,8,202.79
2796,CA-2015-158939,1,credit_card,1,122.19
2797,CA-2016-117408,1,credit_card,3,114.77
2798,CA-2016-142398,1,credit_card,10,147.13
2799,CA-2016-105277,1,credit_card,2,133.08
2800,CA-2016-112060,1,credit_card,3,187.94
2801,CA-2014-105270,1,credit_card,1,130.65
2802,US-2015-159513,1,credit_card,1,264.12
2803,CA-2015-155586,1,credit_card,2,132.17
2804,CA-2017-141117,1,credit_card,5,494.66
2805,CA-2017-115070,1,credit_card,6,147.06
2806,CA-2017-140186,1,credit_card,3,165.22
2807,CA-2014-124856,1,,1,117.54
2808,CA-2014-166716,1,credit_card,5,302.55
2809,CA-2014-123225,1,,1,145.73
2810,CA-2015-163440,1,credit_card,1,208.59
2811,US-2017-106796,1,credit_card,2,131.26
2812,CA-2017-113873,1,credit_card,10,275.56
2813,CA-2016-149783,1,credit_card,5,467.51
2814,CA-2016-125017,1,credit_card,2,146.96
2815,US-2015-163279,1,credit_card,5,264.87
2816,CA-2015-150196,1,credit_card,2,173.27
2817,US-2015-106495,1,credit_card,4,304.35
2818,CA-2014-124730,1,credit_card,2,116.94
2819,CA-2017-117632,1,credit_card,3,135.08
2820,CA-2014-115056,1,credit_card,2,186.95
2821,CA-2017-161067,1,credit_card,2,111.1
2822,CA-2016-122063,1,credit_card,2,124.98
2823,CA-2015-111206,1,credit_card,1,165.67
2824,CA-2016-142895,1,credit_card,6,107.78
2825,CA-2015-101868,1,credit_card,4,113.44
2826,CA-2017-133207,1,credit_card,5,172.3
2827,CA-2015-132948,1,credit_card,5,109.73
2828,CA-2015-134992,1,credit_card,4,606.59
2829,CA-2015-126725,1,credit_card,2,149.72
2830,CA-2015-121783,1,credit_card,4,239.01
2831,US-2014-138835,1,credit_card,1,150.21
2832,CA-2015-112214,1,credit_card,1,100.23
2833,US-2017-153255,1,credit_card,3,120.61
2834,CA-2015-108119,1,credit_card,5,192.14
2835,CA-2015-157434,1,credit_card,4,100.19
2836,CA-2016-101525,1,credit_card,10,1146.2
2837,US-2014-117968,1,credit_card,2,141.29
2838,CA-2016-158211,1,credit_card,3,114.58
2839,CA-2016-152247,2,,1,100
2840,CA-2016-128223,1,credit_card,4,223.54
2841,CA-2016-154235,1,credit_card,1,279.79
2842,CA-2017-129910,1,credit_card,4,117.26
2843,CA-2017-133095,1,credit_card,5,148.97
2844,CA-2015-130554,1,credit_card,10,1115.48
2845,CA-2014-152443,1,credit_card,10,388.96
2846,CA-2016-133319,1,,1,146.21
2847,CA-2016-133935,1,credit_card,4,133.63
2848,CA-2016-136301,1,credit_card,2,167.14
2849,US-2014-109456,1,credit_card,6,139.29
2850,CA-2017-151596,1,credit_card,10,646.16
2851,CA-2015-147879,1,credit_card,4,336.54
2852,CA-2016-166625,1,credit_card,7,591.4
2853,CA-2016-146157,2,,1,197.7
2854,CA-2017-159954,1,credit_card,1,133.4
2855,CA-2017-100825,1,credit_card,4,117.18
2856,CA-2014-168305,1,credit_card,10,213.38
2857,CA-2016-167682,1,credit_card,10,149.09
2858,CA-2017-108000,1,credit_card,2,116.94
2859,CA-2015-146465,1,credit_card,8,338.64
2860,CA-2016-159639,1,credit_card,3,100.08
2861,US-2017-153948,1,credit_card,10,1740.39
2862,US-2016-113985,1,credit_card,3,106.01
2863,CA-2016-155383,1,credit_card,1,143.2
2864,CA-2014-120432,1,credit_card,2,216.18
2865,US-2015-126977,1,credit_card,3,167.53
2866,CA-2016-130288,1,credit_card,1,206.76
2867,CA-2017-146458,1,credit_card,1,191.46
2868,CA-2017-150420,1,credit_card,8,138.6
2869,US-2014-118997,1,credit_card,10,1161.47
2870,CA-2014-114314,2,,1,150
2871,US-2017-169551,1,credit_card,3,772.51
2872,CA-2016-103107,1,credit_card,3,117.43
2873,CA-2017-122077,1,credit_card,4,167.39
2874,CA-2017-112431,1,credit_card,6,769.59
2875,CA-2016-151092,1,credit_card,5,180.04
2876,CA-2014-104178,1,credit_card,2,140.24
2877,CA-2015-115924,1,credit_card,10,869.16
2878,CA-2017-161046,1,credit_card,8,839.61
2879,US-2017-141698,1,credit_card,3,163.95
2880,US-2014-105151,1,credit_card,1,177.87
2881,CA-2014-155796,1,credit_card,2,340.29
2882,CA-2016-127138,1,credit_card,5,204.1
2883,CA-2017-150602,1,credit_card,2,182.12
2884,CA-2014-140732,1,credit_card,2,142.7
2885,CA-2017-119011,1,credit_card,10,116.94
2886,CA-2016-166912,1,credit_card,10,128.25
2887,CA-2014-141726,1,credit_card,4,105.94
2888,CA-2017-115105,2,,1,135.3
2889,CA-2015-143980,1,credit_card,10,1265.83
2890,CA-2016-135636,1,credit_card,2,108.3
2891,CA-2017-102155,1,credit_card,10,230.52
2892,CA-2017-116953,1,credit_card,1,268.18
2893,CA-2014-117765,1,credit_card,5,118.69
2894,CA-2016-114895,1,credit_card,18,194.33
2895,CA-2017-112984,1,credit_card,4,154.12
2896,CA-2016-163776,1,credit_card,3,212.02
2897,US-2017-163300,1,credit_card,8,117.1
2898,CA-2016-162187,1,credit_card,10,279.74
2899,US-2014-112991,1,credit_card,2,116.94
2900,CA-2014-124079,1,credit_card,2,123.07
2901,US-2017-146878,1,credit_card,15,211.87
2902,CA-2017-107244,1,credit_card,5,164.44
2903,CA-2015-100657,1,credit_card,1,134.49
2904,CA-2017-129581,1,credit_card,6,124.96
2905,CA-2017-129028,1,credit_card,5,149.32
2906,CA-2015-135580,1,credit_card,1,153.36
2907,CA-2016-159016,1,credit_card,1,193.53
2908,CA-2014-102652,1,credit_card,8,173.25
2909,CA-2014-152422,1,,1,136.64
2910,US-2016-156692,1,credit_card,2,559.06
2911,CA-2014-130869,1,credit_card,4,153.61
2912,US-2017-128832,1,credit_card,2,147.55
2913,CA-2017-139717,1,credit_card,5,126.23
2914,CA-2017-136007,1,credit_card,5,322.8
2915,CA-2016-157364,1,,1,148.7
2916,US-2016-112970,1,credit_card,10,468.81
2917,US-2017-152492,1,credit_card,2,137.23
2918,CA-2016-101168,1,credit_card,4,133.96
2919,CA-2017-104010,1,credit_card,11,118.98
2920,CA-2015-130253,1,credit_card,10,149.88
2921,US-2015-155369,1,credit_card,4,177.42
2922,CA-2016-131205,1,credit_card,2,195.6
2923,CA-2017-122364,1,credit_card,5,114.56
2924,CA-2016-117912,1,credit_card,1,124.14
2925,CA-2017-145702,1,credit_card,1,187.34
2926,CA-2015-113215,1,credit_card,1,202.06
2927,CA-2016-154662,1,credit_card,10,913.63
2928,CA-2015-105571,1,credit_card,2,268.5
2929,CA-2016-152765,1,credit_card,7,149.1
2930,CA-2015-153878,1,credit_card,2,142.7
2931,CA-2016-124016,1,credit_card,5,111.02
2932,CA-2016-113551,1,credit_card,1,117.58
2933,CA-2014-107524,1,credit_card,10,470.73
2934,CA-2014-138072,1,credit_card,3,262.68
2935,CA-2015-134201,1,credit_card,8,207.73
2936,CA-2015-111780,1,credit_card,2,433.28
2937,CA-2015-119942,1,credit_card,4,120.84
2938,CA-2015-151547,1,credit_card,10,260.12
2939,CA-2017-166695,1,credit_card,10,258.23
2940,CA-2017-167542,1,credit_card,1,102.64
2941,CA-2015-120901,1,credit_card,6,190.2
2942,CA-2017-121398,1,credit_card,1,376.19
2943,CA-2016-151561,1,credit_card,2,133.06
2944,CA-2017-154676,1,credit_card,3,103.91
2945,US-2014-165589,1,credit_card,3,111.62
2946,US-2016-132577,1,credit_card,3,166.69
2947,CA-2015-114048,1,credit_card,1,242.13
2948,CA-2015-137281,1,credit_card,1,118.48
2949,US-2017-162068,1,credit_card,8,267.68
2950,CA-2017-100111,1,credit_card,2,126.63
2951,US-2017-132381,1,credit_card,3,148.15
2952,CA-2015-147011,1,credit_card,1,140.3
2953,CA-2014-120852,1,,1,206.88
2954,CA-2016-150007,1,credit_card,4,105.28
2955,CA-2016-124590,1,credit_card,1,172
2956,CA-2016-133802,1,credit_card,4,101.35
2957,US-2016-113677,1,credit_card,2,101.12
2958,CA-2017-143378,1,credit_card,2,123.49
2959,CA-2017-152660,1,credit_card,8,609.43
2960,CA-2015-142139,1,credit_card,10,212.95
2961,CA-2017-145772,1,credit_card,8,611.44
2962,CA-2016-124100,1,credit_card,2,109.31
2963,US-2014-158400,1,credit_card,2,244.27
2964,CA-2017-162033,1,credit_card,10,260.57
2965,CA-2014-163447,1,credit_card,1,122.14
2966,CA-2017-145737,1,credit_card,1,143.3
2967,CA-2016-148096,1,credit_card,10,721.71
2968,CA-2016-146766,1,credit_card,1,193.27
2969,CA-2015-105613,1,,1,298.09
2970,US-2016-142251,1,credit_card,5,749.44
2971,CA-2014-131247,1,credit_card,6,155.14
2972,US-2015-113593,1,credit_card,8,323.54
2973,CA-2017-121083,1,credit_card,6,107.88
2974,CA-2017-151190,1,credit_card,4,215.14
2975,CA-2014-133543,1,credit_card,5,313.65
2976,CA-2017-105130,1,credit_card,4,213.46
2977,CA-2016-161928,1,credit_card,2,141.73
2978,CA-2017-101322,1,credit_card,6,319.49
2979,US-2016-106600,2,,1,151.75
2980,CA-2014-111871,1,credit_card,6,166.23
2981,CA-2017-139437,1,credit_card,1,504.76
2982,CA-2017-151484,1,credit_card,4,228.25
2983,CA-2016-104150,1,credit_card,10,828.08
2984,CA-2016-161025,1,credit_card,3,114.69
2985,CA-2014-103989,1,credit_card,2,117.35
2986,CA-2015-142433,1,credit_card,8,1048.7
2987,CA-2015-132815,1,credit_card,1,111.09
2988,CA-2014-101266,1,credit_card,1,112.99
2989,CA-2016-141523,1,credit_card,1,108.43
2990,US-2014-106299,1,credit_card,2,123.47
2991,CA-2015-158421,1,credit_card,2,105.71
2992,CA-2016-143609,1,credit_card,1,104.96
2993,CA-2015-138331,1,credit_card,2,141.5
2994,CA-2015-138954,1,credit_card,1,237.78
2995,CA-2017-157903,1,credit_card,5,145.52
2996,CA-2016-157259,1,credit_card,1,116.04
